,gene_name,total_highly_variable,total_velocity_genes,total_fit_loss,317s1_highly_variable,317s1_velocity_genes,317s1_fit_loss,317s2_highly_variable,317s2_velocity_genes,317s2_fit_loss,320s1_highly_variable,320s1_velocity_genes,320s1_fit_loss,320s2_highly_variable,320s2_velocity_genes,320s2_fit_loss,323s1_highly_variable,323s1_velocity_genes,323s1_fit_loss,323s2_highly_variable,323s2_velocity_genes,323s2_fit_loss,326s1_highly_variable,326s1_velocity_genes,326s1_fit_loss,326s2_highly_variable,326s2_velocity_genes,326s2_fit_loss,329s1_highly_variable,329s1_velocity_genes,329s1_fit_loss,329s2_highly_variable,329s2_velocity_genes,329s2_fit_loss,overdisp_S,overdisp_U,nonzero_S,nonzero_U
276,Arl8a,,,,,,,,,,,,,,,,,,,,,,True,False,0.04988794028759003,,,,,,,,,,4.15700695140451,1.02531014078385,0.24864718614718612,0.016504329004329004
277,Armc10,,,,,,,True,False,0.05163928121328354,True,False,0.04796060919761658,,,,True,False,0.0504499152302742,True,False,0.044562965631484985,True,False,0.04703269526362419,,,,True,False,0.038863655179739,,,,3.53107833179912,0.679939508352315,0.2884199134199134,0.06682900432900434
278,Armcx3,,,,True,False,0.04497998207807541,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.73256479781846,1.0969873057431,0.3122294372294372,0.016774891774891776
279,Arnt,,,,,,,,,,,,,,,,True,False,0.10943779349327087,,,,,,,,,,True,False,0.027379164472222328,,,,68.4187507007485,1.09797694450713,0.0827922077922078,0.11931818181818182
280,Arpc1b,,,,,,,,,,True,False,0.08333554118871689,,,,,,,,,,,,,,,,True,False,0.058629389852285385,,,,1.75047488989214,0.961777509806441,0.418560606060606,0.03896103896103896
281,Arrdc1,,,,,,,,,,True,False,0.042463913559913635,,,,True,False,0.055590324103832245,,,,,,,,,,True,False,0.04738476127386093,,,,1.49482589066238,0.395861917559012,0.3379329004329004,0.03192640692640693
282,Arrdc3,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,0.04678373783826828,,,,1.79835973018042,1.97588777064409,0.11201298701298701,0.050595238095238096
283,Arrdc4,True,False,0.06896726787090302,True,False,0.04741130769252777,True,False,0.07193398475646973,True,False,0.04962979257106781,True,False,0.03407233580946922,True,False,0.08040382713079453,True,False,0.059783872216939926,True,False,0.050238605588674545,True,False,0.05468973517417908,True,False,0.04570924490690231,True,False,0.04547939822077751,2.88836665956668,0.743107527941241,0.24512987012987014,0.06818181818181819
284,Arsb,True,False,0.08337559551000595,,,,True,False,0.03740984573960304,,,,,,,True,False,0.027840984985232353,,,,,,,,,,,,,True,False,0.056713204830884933,0.810971804300628,0.40201400239224,0.08901515151515152,0.05735930735930736
285,Arvcf,,,,True,False,0.03702555596828461,True,False,0.050054315477609634,True,False,0.04944349080324173,True,False,0.024955783039331436,,,,True,False,0.040111951529979706,True,False,0.045118048787117004,,,,,,,True,False,0.04098424315452576,5.78974487944956,1.47328079034944,0.2380952380952381,0.05221861471861472
286,Arx,True,True,1.3280214071273804,True,False,0.8565367460250854,True,True,0.24753497540950775,True,False,1.0223125219345093,True,False,0.655687689781189,True,False,0.8516685366630554,True,True,0.181087926030159,True,False,0.9425231218338013,True,False,0.6667469143867493,True,False,0.6426957249641418,True,True,0.22120721638202667,0.148286474801607,0.0455957987694559,0.2121212121212121,0.00946969696969697
287,As3mt,,,,,,,,,,True,False,0.05440903455018997,,,,,,,,,,,,,,,,,,,True,False,0.03839195892214775,3.80009453185309,inf,0.3043831168831169,0.01812770562770563
288,Asap1,True,False,0.7610641121864319,True,False,0.384502649307251,,,,True,False,0.2317049652338028,True,False,0.20365992188453674,True,False,0.27375540137290955,True,False,0.38627925515174866,True,False,0.21138525009155273,True,False,0.317151814699173,True,False,0.2375876009464264,True,False,0.46293336153030396,1.84040151349266,1.44482051568744,0.15259740259740262,0.35308441558441556
289,Asap2,,,,,,,True,False,0.07404657453298569,,,,True,False,0.08122499287128448,True,False,0.07297831773757935,True,False,0.07980438321828842,True,False,0.07452446222305298,,,,True,False,0.11821847409009933,,,,2.55057636786481,0.904563009559214,0.17045454545454547,0.14502164502164505
290,Asb3,,,,True,False,0.10539016872644424,,,,True,False,0.10339472442865372,,,,,,,,,,True,False,0.15893666446208954,True,False,0.09485873579978943,True,False,0.0907963439822197,True,False,0.1493065506219864,2.5878278987812,2.45233229626091,0.09902597402597403,0.18452380952380953
291,Asb4,True,True,0.08255697786808014,,,,,,,,,,True,True,0.016785558313131332,True,True,0.022856907919049263,,,,,,,True,True,0.018164770677685738,,,,,,,0.0583134462277396,0.0339843669876726,0.06682900432900432,0.011363636363636364
292,Asb7,,,,,,,,,,,,,True,False,0.02682921290397644,True,False,0.04489029571413994,,,,True,False,0.022539779543876648,True,False,0.03773278743028641,,,,,,,7.35988722210534,0.787362897476928,0.12662337662337664,0.08522727272727273
293,Asb8,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,0.034803882241249084,,,,25.5162666865392,0.151046791618044,0.20643939393939392,0.027056277056277056
294,Ascc3,True,False,0.6098462343215942,True,False,0.21071527898311615,True,False,0.2233571708202362,True,False,0.18990284204483032,True,False,0.16169588267803192,True,False,0.23218844830989838,True,False,0.27681130170822144,True,False,0.23192493617534637,True,False,0.24003316462039948,True,False,0.15502262115478516,True,False,0.19602970778942108,3.54492505455377,3.02420672393809,0.20075757575757575,0.3747294372294372
295,Asf1b,True,True,0.056188520044088364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.117735118344651,0.091442873165512,0.09686147186147187,0.006764069264069264
296,Ash1l,,,,True,False,0.14913693070411682,,,,,,,,,,,,,True,False,0.10276519507169724,,,,,,,,,,,,,4.75593846482285,3.5076395970152,0.37310606060606055,0.33225108225108224
297,Asic2,True,True,0.0018511562375351787,True,False,1.3125642538070679,,,,True,False,0.8471791744232178,True,False,0.5768318772315979,True,True,0.0006877087871544063,True,False,2.053391218185425,,,,True,True,0.0007325734477490187,True,True,0.0005540502024814487,True,False,0.9519928693771362,0.144785042745764,0.122705841910225,0.016233766233766232,0.14285714285714285
298,Asphd1,True,True,0.000822244503069669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.434893615115605,0.652247861801805,0.033008658008658015,0.05925324675324676
299,Ass1,True,True,0.1183779165148735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.314571230513805,inf,0.2077922077922078,0.00432900432900433
300,Asxl1,,,,True,False,0.1584223508834839,,,,,,,,,,True,False,0.2238786369562149,True,False,0.158488467335701,,,,,,,,,,,,,0.945655600277768,1.20068597903452,0.11147186147186147,0.22240259740259738
301,Asxl2,,,,,,,,,,,,,True,False,0.25204429030418396,True,False,0.2228861153125763,,,,,,,,,,,,,,,,36695.2570517495,3.37738155081199,0.2597402597402597,0.332521645021645
302,Atad2,True,True,0.055832624435424805,True,True,0.01225855853408575,True,True,0.010485406965017319,True,True,0.011941837146878242,True,True,0.010913665406405926,True,True,0.006596584338694811,True,True,0.011034838855266571,True,True,0.012144357897341251,True,True,0.011720072478055954,True,True,0.011784467846155167,True,True,0.011742858216166496,0.192738630900154,0.151523820051608,0.11525974025974026,0.06764069264069264
303,Atat1,,,,,,,True,False,0.05532902106642723,True,False,0.03828366473317146,True,False,0.08698888123035431,True,False,0.04004628211259842,True,False,0.05622177943587303,True,False,0.06276530027389526,,,,,,,True,False,0.10021426528692245,4.02964058589047,1.9805158329666,0.2437770562770563,0.10984848484848486
304,Ate1,,,,True,False,0.1556050181388855,True,False,0.19005753099918365,True,False,0.12383273243904114,True,False,0.13852384686470032,True,False,0.15799054503440857,True,False,0.10988428443670273,True,False,0.1368221789598465,True,False,0.1254965364933014,True,False,0.1612452119588852,True,False,0.12304072827100754,4.48068552628538,1.82966675538446,0.20941558441558442,0.2345779220779221
305,Atf1,,,,,,,True,False,0.04697941616177559,,,,True,False,0.025436539202928543,True,False,0.03233978897333145,,,,True,False,0.03208990767598152,,,,True,False,0.03535263612866402,,,,2.28544304180196,3.57046668204837,0.23322510822510822,0.0762987012987013
306,Atf2,,,,True,False,0.1469244360923767,,,,True,False,0.07919096946716309,,,,,,,True,False,0.1606796681880951,,,,True,False,0.11638808250427246,True,False,0.0950457900762558,,,,5.5891528553994,1.5633463761084,0.18073593073593075,0.22700216450216448
307,Atf3,True,True,0.07243265956640244,True,False,0.05590815842151642,True,True,0.015095140784978867,True,True,0.015637950971722603,True,True,0.007528544403612614,True,True,0.016968579962849617,True,True,0.008762541227042675,True,True,0.018296603113412857,True,True,0.00844856072217226,True,False,0.053154703229665756,True,True,0.02600342594087124,0.103024955181415,0.205428931808923,0.11147186147186147,0.05438311688311689
308,Atf6,True,False,0.2213146686553955,True,False,0.06829426437616348,,,,,,,True,False,0.04958292469382286,True,False,0.11155127733945847,True,False,0.07216756045818329,,,,,,,True,False,0.09299740940332413,True,False,0.07888039201498032,2.32893951066203,1.70631870094314,0.1103896103896104,0.18181818181818182
309,Atf7ip,,,,,,,,,,True,False,0.04548356309533119,,,,,,,,,,,,,,,,True,False,0.03765656054019928,,,,2.47745137088383,0.842442198627877,0.1755952380952381,0.10010822510822512
310,Atg10,True,False,0.33250758051872253,True,False,0.13373801112174988,True,False,0.11226996034383774,True,False,0.07814246416091919,True,False,0.10246581584215164,True,False,0.06511969864368439,True,False,0.1683451384305954,True,False,0.09347134083509445,True,False,0.18411816656589508,True,False,0.08992619812488556,True,False,0.11220667511224747,2.09014111153223,1.08979760228297,0.17965367965367965,0.20454545454545453
311,Atg12,,,,True,False,0.05358467251062393,True,False,0.030894966796040535,True,False,0.053608812391757965,,,,True,False,0.04880864545702934,True,False,0.05307479202747345,True,False,0.048195190727710724,True,False,0.04069957882165909,True,False,0.05265595763921738,True,False,0.05768885836005211,6.21820823889802,26639.2581089176,0.25622294372294374,0.06114718614718616
312,Atg13,,,,True,False,0.05024337396025658,True,False,0.03637748584151268,True,False,0.04485224932432175,True,False,0.05727246031165123,True,False,0.05756369233131409,True,False,0.03407592326402664,True,False,0.09763894230127335,True,False,0.033680208027362823,True,False,0.023235926404595375,,,,63304.6289128675,1.37493427910827,0.1490800865800866,0.10308441558441558
313,Atg16l1,,,,,,,,,,True,False,0.022680005058646202,,,,,,,,,,,,,True,False,0.02633909322321415,,,,,,,2.05400117755784,4.784566721993,0.07927489177489178,0.09956709956709957
314,Atg2a,True,False,0.026793967932462692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.90792764957841,20.4964112233088,0.06033549783549784,0.03869047619047619
315,Atg3,,,,True,False,0.11711516231298447,True,False,0.13254404067993164,True,False,0.14528369903564453,True,False,0.08225250989198685,True,False,0.12879544496536255,True,False,0.12233152985572815,True,False,0.14405401051044464,,,,True,False,0.1035839095711708,True,False,0.1445661038160324,4.83291660908018,1.26997004185176,0.41341991341991335,0.08766233766233766
316,Atg4a,True,True,0.01094613503664732,True,True,0.0028717643581330776,True,True,0.006116564851254225,True,True,0.001481044222600758,True,True,0.006294553633779287,True,True,0.004189424682408571,True,True,0.00546724908053875,True,True,0.0017948612803593278,True,True,0.0014532603090628982,True,True,0.006087940186262131,True,True,0.0014281333424150944,0.728500709681742,0.0928727960231425,0.09226190476190477,0.06737012987012987
317,Atg4b,,,,,,,True,False,0.06347350776195526,,,,True,False,0.0697639212012291,True,False,0.06950414925813675,True,False,0.040123701095581055,,,,True,False,0.04312865063548088,,,,True,False,0.05060268193483353,8.92590132969085,2.3399387572882,0.3051948051948052,0.0689935064935065
318,Atg7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,0.02625906653702259,1.21545594537704,0.499195044027923,0.08441558441558442,0.061688311688311695
319,Atm,,,,,,,,,,True,False,0.03750232979655266,,,,True,False,0.06008743494749069,,,,,,,,,,,,,True,False,0.07580142468214035,1.15656110382201,1.22798436110984,0.08279220779220778,0.10227272727272728
320,Atox1,,,,True,False,0.22026929259300232,True,True,0.08447089046239853,True,True,0.11213753372430801,True,True,0.07568076252937317,True,True,0.08151606470346451,True,True,0.10412198305130005,True,True,0.09715966880321503,True,True,0.08028761297464371,True,True,0.09210826456546783,True,True,0.09368911385536194,1.97301237888175,2.34281035547125,0.7727272727272727,0.26812770562770566
321,Atp11b,,,,,,,,,,,,,,,,True,False,0.2515653073787689,,,,,,,,,,,,,,,,1.39016385595978,1.24380315099179,0.05005411255411255,0.24458874458874458
322,Atp13a3,,,,,,,,,,,,,,,,,,,True,False,0.03700572997331619,,,,,,,,,,,,,4.34523461630963,2.37180814308044,0.11958874458874459,0.09226190476190477
323,Atp1a1,,,,True,False,0.21686041355133057,True,False,0.2736174166202545,True,False,0.2276133894920349,True,False,0.19062529504299164,True,False,0.2653820216655731,True,False,0.2617616355419159,True,False,0.3623865842819214,True,False,0.25190839171409607,True,False,0.16521114110946655,True,False,0.33377063274383545,1.79424962657418,0.799992690693497,0.6866883116883116,0.053841991341991344
324,Atp1b1,True,False,5.320897579193115,True,False,1.3959553241729736,True,False,1.7617493867874146,True,False,1.6733216047286987,True,False,1.6094542741775513,True,False,1.4670466184616089,True,False,1.9342886209487915,True,False,1.5679725408554077,True,False,1.5175743103027344,True,False,1.2970407009124756,True,False,1.8895634412765503,0.816497989864854,0.727430839892169,0.7367424242424243,0.053571428571428575
325,Atp2a2,True,True,0.038105618208646774,True,True,0.009880440309643745,True,True,0.009433020837605,True,True,0.010594114661216736,True,True,0.005780932027846575,True,True,0.006267826072871685,True,True,0.013989466242492199,True,True,0.01188068650662899,True,True,0.008059519343078136,True,True,0.007116538938134909,True,True,0.010046838782727718,0.407654954877379,0.446823880320677,0.13663419913419914,0.22537878787878787
326,Atp2a3,True,True,0.0257448498159647,True,True,0.00935295782983303,True,True,0.005547623615711927,True,True,0.008614795282483101,True,False,0.10672701150178909,True,True,0.007265391293913126,True,True,0.01895829848945141,True,True,0.008342662826180458,True,False,0.05400538071990013,True,False,0.0708267092704773,True,True,0.007109405472874641,0.576499779032283,0.436563623012925,0.14204545454545456,0.0533008658008658
327,Atp2b1,True,True,0.24238793551921844,True,False,0.3881107568740845,True,False,0.43502238392829895,True,False,0.4075376093387604,True,False,0.5027287602424622,True,False,0.3805004954338074,True,False,0.47553858160972595,True,False,0.4537663459777832,True,False,0.5377081036567688,True,False,0.3894350230693817,True,False,0.4342305362224579,2.84775725842432,1.75210820493759,0.72754329004329,0.31114718614718617
328,Atp2b4,True,False,0.08278140425682068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.579220672533831,0.215914291447161,0.053841991341991344,0.03300865800865801
329,Atp2c1,True,False,0.858004629611969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0862597054144104,2.83750443554953,0.0091991341991342,0.31520562770562766
330,Atp5l,,,,True,False,0.10829232633113861,True,False,0.09512776136398315,True,False,0.07690316438674927,True,False,0.11400076001882553,True,False,0.12940527498722076,True,False,0.1360173523426056,True,True,0.005740062799304724,True,False,0.107626773416996,True,True,0.007046494632959366,True,False,0.12252885103225708,4.38134297939209,1.16941421835698,0.2689393939393939,0.12445887445887446
331,Atp6ap1,True,False,0.34338679909706116,,,,True,False,0.18148624897003174,True,False,0.15855944156646729,True,False,0.12336800247430801,True,False,0.13301172852516174,True,False,0.12778492271900177,True,False,0.11069974303245544,True,False,0.13011449575424194,True,False,0.10523101687431335,True,False,0.1469024121761322,5.27651098557888,1.23941581343684,0.5086580086580087,0.06006493506493507
332,Atp6ap2,True,False,0.29805442690849304,True,False,0.10260849446058273,True,False,0.1398485004901886,True,False,0.146895632147789,True,False,0.10267891734838486,True,False,0.1373341828584671,True,False,0.15224458277225494,True,False,0.15002451837062836,True,False,0.14599359035491943,True,False,0.12591831386089325,True,False,0.18604856729507446,4.10660450781263,0.710241100459537,0.4745670995670996,0.07440476190476192
333,Atp6v0a1,,,,True,False,0.11457269638776779,,,,True,False,0.14631818234920502,True,False,0.1124093160033226,True,False,0.1692858636379242,True,False,0.2546762228012085,True,False,0.09837765246629715,True,False,0.14285992085933685,True,False,0.11186408251523972,True,False,0.14933307468891144,5.70832775359701,1.09197578521902,0.10606060606060606,0.207521645021645
334,Atp6v0a2,,,,True,False,0.018990308046340942,,,,,,,,,,,,,True,False,0.022896090522408485,,,,,,,,,,,,,1.43052696579611,1.80609160312134,0.1149891774891775,0.05708874458874459
335,Atp6v0b,,,,True,False,1.0536158084869385,True,False,1.1486878395080566,True,False,1.349291205406189,True,False,0.9782707095146179,True,False,0.876224160194397,True,False,1.2650600671768188,True,False,0.9216936230659485,True,False,1.2607133388519287,True,False,1.0051215887069702,True,False,1.2702350616455078,4.02528451660061,0.713104249242944,0.8509199134199134,0.029491341991341992
336,Atp6v0d1,True,True,0.25904402136802673,True,False,0.3889802098274231,True,False,0.42385852336883545,True,False,0.6238368153572083,True,False,0.41153767704963684,True,False,0.39311495423316956,True,False,0.48627153038978577,True,False,0.5121520161628723,True,False,0.45314863324165344,True,False,0.4142735004425049,True,False,0.40032854676246643,4.19737136105157,1.69926960008718,0.6431277056277056,0.1277056277056277
